Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
12,138.0,4.77,18.0,4,161.95,12,Winter,Cafeteria,Stormy,Medium,Afternoon,Heating,Regular_Class,Normal,85.0,40.3,844.4,10.66,,494.5,622.9
13,61.0,21.36,39.0,6,196.68,8,Summer,Laboratory,Rainy,Low,Afternoon,Cooling,Holiday,Post_Maintenance,,37.4,547.2,4.3,5.52,57.0,
12,468.0,20.09,33.0,6,357.79,4,Spring,Classroom,Cloudy,High,Afternoon,Cooling,Sports_Event,Normal,75.7,20.7,720.0,19.86,,2161.8,
21,435.0,24.86,32.0,2,368.6,8,Summer,Laboratory,,High,Evening,Cooling,Regular_Class,,74.8,21.2,14.2,18.74,2.68,1882.5,676.7
22,165.0,8.26,17.0,7,176.41,1,Winter,Cafeteria,Stormy,Medium,Evening,Cooling,Regular_Class,Normal,85.8,0.3,4.9,1.61,0.0,857.8,532.7
18,39.0,23.04,48.0,7,217.14,5,Spring,Laboratory,Sunny,Low,Evening,Ventilation,Regular_Class,Normal,61.4,6.4,699.1,12.41,4.45,525.5,484.8
6,195.0,122.97409014827531,31.0,7,274.03,5,Spring,Classroom,Sunny,Medium,Morning,Cooling,Seminar,Normal,71.4,13.4,727.9,14.91,1.84,887.0,547.9
6,260.0,1.66,24.0,5,246.6,11,Fall,Cafeteria,Sunny,Medium,Morning,Ventilation,Exam,,90.3,19.7,685.0,7.91,1.2,1615.8,643.6
13,223.0,11.66,59.0,3,303.92,10,Fall,Laboratory,Rainy,Medium,Afternoon,heating,Regular_Class,Normal,79.6,1.2,764.3,10.5,5.62,935.4,577.6
13,380.0,22.41,57.0,4,387.79,3,Spring,Classroom,Rainy,High,Afternoon,Cooling,Exam,Normal,65.2,6.3,285.2,,5.95,1028.7,727.6
6,367.0,18.96,30.0,5,291.48,3,Spring,Auditorium,Cloudy,High,Morning,Off,Exam,Post_Maintenance,74.2,26.8,366.0,17.94,1.47,1703.3,696.0
1,157.0,26.9,9.0,2,201.24,6,Summer,Library,Windy,Medium,Night,Ventilation,Regular_Class,Normal,48.6,17.3,14.6,5.12,1.57,,545.3
7,376.0,11.91,12.0,6,284.87,11,Fall,,Partly_Cloudy,High,Morning,Heating,Regular_Class,Normal,77.1,14.0,891.7,14.35,6.8,1681.1,676.6
7,440.0,7.4,27.0,2,336.97,1,Winter,Classroom,Cloudy,High,Morning,Cooling,Regular_Class,Normal,78.9,26.8,300.8,14.81,8.62,1781.7,
9,401.0,31.19,30.0,1,347.02,5,Spring,Laboratory,Rainy,High,Morning,Ventilation,Regular_Class,Normal,71.7,15.4,685.4,21.89,3.65,1042.4,
6,309.0,17.14,6.0,1,246.56,9,Fall,Library,Sunny,High,Morning,Ventilation,Seminar,Normal,86.1,46.5,696.0,17.07,2.25,1121.9,647.6
0,142.0,21.88,28.0,7,230.84,4,Spring,Classroom,Cloudy,Medium,Night,Heating,Holiday,Normal,66.2,11.1,1.0,4.33,0.0,310.5,534.7
8,425.0,10.53,50.0,4,395.28,10,Fall,Office,,High,Morning,,Seminar,Normal,90.1,4.8,,,5.71,2147.4,777.0
11,154.0,11.3,51.0,3,299.13,2,Winter,Classroom,Sunny,Medium,Morning,Cooling,Workshop,Normal,84.1,35.4,265.9,13.3,7.44,926.6,538.3
3,606.0,11.52,13.0,2,359.76,2,Winter,Office,Partly_Cloudy,Full,Night,Cooling,Regular_Class,Normal,72.7,38.0,11.9,31.31,0.0,2585.8,796.1
4,514.0,4.31,14.0,5,287.1,1,Winter,Classroom,,Full,Night,Cooling,Regular_Class,Normal,,11.7,8.8,18.49,0.85,2009.1,725.7
21,,34.6,25.0,5,332.46,6,Summer,Office,Cloudy,High,Evening,Ventilation,Regular_Class,,58.6,53.2,13.2,23.15,0.0,1141.7,721.8
19,323.0,33.71,16.0,7,316.29,6,Summer,Classroom,Cloudy,High,Evening,Heating,No_Event,Normal,71.8,1.6,11.2,12.61,5.67,,624.8
16,335.0,25.22,50.0,3,358.07,5,Spring,Laboratory,Cloudy,High,Afternoon,Off,No_Event,Normal,67.4,45.8,379.5,19.99,6.13,1174.3,635.6
19,492.0,6.85,23.0,7,315.05,12,Winter,Cafeteria,Windy,High,Evening,Heating,Seminar,Normal,84.3,2.6,14.5,24.11,7.02,1399.9,774.5
4,476.0,11.97,,1,322.15,10,Fall,Office,Foggy,High,Night,Ventilation,Regular_Class,Under_Maintenance,84.6,43.6,0.2,23.44,0.42,,739.1
8,525.0,7.74,41.0,7,379.94,2,Winter,Gymnasium,Partly_Cloudy,Full,Morning,Auto,Regular_Class,Normal,74.5,17.5,404.4,26.04,7.11,1842.4,769.6
20,517.0,16.74,28.0,7,374.17,3,Spring,Laborotory,Cloudy,Full,Evening,Cooling,Regular_Class,Post_Maintenance,85.4,5.3,3.1,,8.33,2265.0,753.1
7,429.0,10.74,22.0,7,313.51,2,Winter,Classroom,Sunny,High,Morning,Ventilation,Holiday,Normal,79.5,36.7,,15.82,6.54,1646.1,
21,91.0,30.58,26.0,5,229.79,6,Summer,Classroom,Cloudy,Low,Evening,Ventilation,Seminar,Normal,68.1,36.2,11.3,10.48,1.92,,545.2
9,43.0,27.12,,5,236.38,4,Spring,Laboratory,Windy,Low,Morning,,Regular_Class,Normal,73.3,16.9,591.8,8.32,7.44,243.0,516.9
4,437.0,5.84,23.0,5,297.14,11,Fall,Classroom,Rainy,High,Night,Ventilation,Sports_Event,Normal,84.9,41.3,6.3,16.55,0.79,1862.3,748.2
3,448.0,28.02,9.0,2,296.22,5,Spring,Classroom,,High,Night,Ventilation,Regular_Class,,70.7,20.5,4.0,21.98,,1904.4,710.2
13,260.0,,54.0,4,360.39,5,Spring,,Rainy,Medium,Afternoon,Cooling,Exam,Under_Maintenance,74.3,30.5,341.9,13.92,10.42,1316.2,655.3
16,466.0,16.37,61.0,7,438.28,9,Fall,Office,Windy,High,Afternoon,Cooling,Workshop,Normal,81.5,36.7,273.1,,7.46,1605.7,743.4
6,297.0,18.34,15.0,1,235.6,8,Summer,Laboratory,Rainy,,Morning,Cooling,Exam,Normal,75.7,36.8,535.1,7.99,1.36,1387.5,641.5
12,274.0,##,76.0,2,360.68,12,Winter,Office,Partly_Cloudy,Medium,Afternoon,Auto,Regular_Class,Scheduled_Check,82.5,38.9,449.1,18.8,6.72,794.2,688.7
16,483.0,26.37,29.0,6,390.82,4,Spring,Classroom,,High,Afternoon,Auto,Exam,Scheduled_Check,70.9,14.6,,28.06,9.71,1737.0,735.0
15,,15.44,,2,364.85,9,Fall,Office,Partly_Cloudy,High,Afternoon,Cooling,Exam,Post_Maintenance,95.7,??,778.8,16.93,2.57,1572.1,774.0
11,166.0,21.55,2.0,7,137.69,8,Summer,,Rainy,Medium,Morning,Off,Exam,Normal,72.5,20.8,954.2,13.81,1.78,571.9,540.4
17,750.0,16.01,35.0,6,469.74,3,Spring,Classroom,Rainy,Full,Afternoon,Cooling,Workshop,Under_Maintenance,78.0,3.9,555.3,31.96,3.47,2842.5,934.6
4,38.0,28.14,9.0,5,141.82,8,Summer,Classroom,Partly_Cloudy,Low,Night,Cooling,Regular_Class,Normal,74.4,11.0,13.7,10.19,0.16,,
20,544.0,2.33,20.0,6,341.19,2,Winter,Classroom,Stormy,Full,Evening,Cooling,Sports_Event,Normal,78.1,44.0,8.7,14.71,,2218.2,784.7
7,190.0,30.04,31.0,6,253.22,7,Summer,Office,Windy,Medium,Morning,Auto,Regular_Class,Normal,74.5,40.6,892.6,8.62,8.31,1206.6,570.2
7,136.0,24.24,18.0,3,178.61,5,Spring,Classroom,Sunny,Medium,Morning,Heating,Holiday,Scheduled_Check,71.5,15.9,427.3,3.86,5.02,708.3,562.3
11,528.0,29.81,36.0,1,450.64,5,Spring,Classroom,Cloudy,Full,Morning,Heating,Holiday,Post_Maintenance,66.3,40.3,367.4,23.37,5.81,,838.3
10,172.0,10.97,43.0,2,267.72,10,Fall,,Windy,Medium,Morning,Cooling,Regular_Class,Normal,89.4,5.8,110.2,12.39,4.72,861.7,529.7
16,42.0,12.2,68.0,5,260.74,2,Winter,Classroom,Cloudy,Low,Afternoon,,No_Event,Normal,66.4,37.2,1017.5,0.0,8.39,414.8,527.1
14,352.0,29.39,39.0,4,355.14,7,Summer,Office,Windy,High,Afternoon,Heating,Regular_Class,Normal,69.0,15.0,,9.01,7.55,1907.4,673.7
16,582.0,-2.12,67.0,2,483.98,11,Fall,Laboratory,Foggy,Full,Afternoon,Cooling,Regular_Class,Normal,83.2,33.7,204.3,25.97,3.38,2566.7,838.0
4,431.0,29.52,33.0,1,352.15,7,Summer,Laboratory,Rainy,High,Night,Cooling,Sports_Event,Under_Maintenance,66.3,44.4,3.7,23.26,3.14,,718.7
17,460.0,26.73,29.0,7,408.24,8,Summer,Classroom,Sunny,High,Afternoon,Off,Regular_Class,Normal,80.9,40.6,,21.67,6.82,1507.9,760.2
1,210.0,20.69,14.0,2,228.86,8,Summer,,Partly_Cloudy,Medium,Night,Heating,Regular_Class,Scheduled_Check,60.1,31.2,1.8,19.74,0.0,897.1,
7,534.0,1.49,,5,324.9,11,Fall,Cafeteria,Cloudy,Full,Morning,Cooling,Regular_Class,Normal,87.7,7.8,350.3,24.17,5.33,1872.8,809.9
15,621.0,9.72,32.0,7,430.6,1,Winter,Classroom,Rainy,Full,Afternoon,Heating,Regular_Class,Normal,56.3,18.6,631.9,23.04,5.88,2379.8,831.6
6,613.0,32.04,24.0,4,439.75,5,Spring,Office,Windy,,Morning,Cooling,Holiday,Normal,64.9,25.8,1025.6,15.27,0.0,2448.7,797.3
15,200.0,26.05,12.0,7,259.74,7,Summer,Classroom,Cloudy,Medium,Afternoon,Heating,Holiday,Normal,70.5,9.3,746.4,3.96,7.56,1007.3,566.0
6,315.0,30.69,26.0,7,328.68,5,Spring,Cafeteria,Foggy,High,Morning,,Regular_Class,,62.2,20.8,,20.65,1.28,1174.0,640.6
2,279.0,17.6,24.0,1,222.41,2,Winter,Classroom,Cloudy,Medium,Night,Heating,Regular_Class,Normal,68.0,35.7,0.9,9.8,0.0,885.9,600.7
6,479.0,34.44,27.0,1,403.2,5,Spring,Office,Foggy,High,Morning,Ventilation,Seminar,Post_Maintenance,53.4,21.7,,12.26,0.0,1946.6,714.8
16,300.0,13.55,42.0,1,326.59,9,Fall,Laboratory,Windy,High,Afternoon,Cooling,Regular_Class,Normal,65.3,21.7,931.6,16.81,2.87,1144.7,656.3
0,237.0,26.47,20.0,5,222.75,6,Summer,Laboratory,Cloudy,Medium,Night,Ventilation,Regular_Class,Normal,70.1,0.8,11.7,14.6,,1108.0,533.5
12,218.0,10.78,35.0,5,252.07,3,Spring,Cafeteria,Cloudy,Medium,Afternoon,Cooling,Workshop,,77.4,44.4,106.3,14.6,,851.9,561.8
23,368.0,19.34,23.0,6,284.74,1,Winter,Gymnasium,Foggy,High,Evening,Heating,Exam,Normal,69.2,5.2,5.2,16.98,1.01,1516.2,632.7
4,,21.36,14.0,2,284.29,9,Fall,Laboratory,Rainy,High,Night,Heating,Holiday,Normal,61.3,50.9,2.8,,3.25,1592.7,726.0
15,441.0,7.58,33.0,5,367.35,11,Fall,Classroom,Cloudy,High,Afternoon,Heating,Regular_Class,Normal,73.6,48.9,710.8,15.71,5.69,2005.6,753.9
6,314.0,12.42,1.0,5,206.97,11,Fall,Cafeteria,,High,Morning,Cooling,Regular_Class,Normal,90.2,26.3,136.3,10.12,2.92,1528.9,691.0
21,490.0,32.13,30.0,6,388.31,7,Summer,Gymnasium,Foggy,High,Evening,Heating,No_Event,Normal,69.4,26.6,8.6,30.38,0.47,1823.4,803.1
9,555.0,33.1,54.0,7,499.69,5,Spring,,Sunny,Full,Morning,Heating,Regular_Class,Post_Maintenance,54.9,18.5,801.8,23.36,3.11,1967.9,793.8
3,210.0,10.7,6.0,7,206.05,11,Fall,Classroom,Partly_Cloudy,Medium,Night,Heating,Regular_Class,,88.0,23.9,5.9,12.23,3.04,1438.3,584.8
8,513.0,29.25,24.0,3,364.99,5,Spring,,Windy,Full,Morning,Ventilation,Regular_Class,Normal,75.3,37.7,1001.3,26.54,9.55,2137.2,773.2
12,204.0,21.18,8.0,7,212.02,1,Winter,Library,Cloudy,Medium,Afternoon,Cooling,Exam,Under_Maintenance,61.9,0.7,304.8,8.25,6.3,472.8,618.9
12,81.0,2.7,17.0,7,131.48,12,Winter,Cafeteria,Partly_Cloudy,Low,Afternoon,Heating,Workshop,Normal,73.5,21.2,758.4,7.41,7.38,702.9,566.5
7,284.0,34.56,35.0,2,319.37,5,Spring,Classroom,Partly_Cloudy,Medium,Morning,Cooling,Sports_Event,Normal,74.7,17.4,139.5,21.75,6.16,1027.6,650.9
5,328.0,14.71,32.0,6,285.29,1,Winter,Laboratory,Partly_Cloudy,High,Night,Heating,Workshop,Post_Maintenance,78.9,52.6,7.6,14.88,3.15,1368.9,697.8
4,218.0,7.57,27.0,1,230.67,12,Winter,,Rainy,,Night,,Exam,Normal,78.6,30.9,11.3,,0.0,928.6,577.0
17,268.0,31.02,12.0,5,250.79,5,Spring,Office,Rainy,Medium,Afternoon,Off,Holiday,Scheduled_Check,65.2,39.8,,10.65,4.08,1028.2,578.8
7,156.0,14.8,25.0,4,236.15,4,Spring,Gymnasium,Stormy,Medium,Morning,Off,Exam,Post_Maintenance,77.7,19.9,478.9,6.47,2.96,1009.7,520.3
7,256.0,23.61,23.0,3,267.13,7,Summer,,Windy,Medium,Morning,Auto,Workshop,Normal,63.6,24.1,394.3,16.66,5.74,,593.0
17,405.0,12.14,32.0,5,346.3,9,Fall,Cafeteria,Partly_Cloudy,High,Afternoon,Cooling,Workshop,Normal,76.5,36.6,270.0,11.95,4.39,1432.2,727.7
7,0.0,9.78,30.0,4,167.89,11,Fall,Auditorium,Cloudy,Low,Morning,,Regular_Class,Post_Maintenance,83.3,,282.3,15.68,8.7,50.0,437.5
0,483.0,25.29,,2,331.86,6,Summer,Library,Cloudy,High,Night,,Regular_Class,Normal,66.2,50.5,9.0,24.41,2.27,1570.9,752.3
23,422.0,15.32,19.0,2,310.25,3,Spring,Cafeteria,Sunny,High,Evening,Ventilation,Regular_Class,Normal,76.6,36.0,14.2,25.14,0.66,1461.3,704.2
6,481.0,11.03,34.0,2,344.74,10,Fall,Cafeteria,Cloudy,High,Morning,Heating,Sports_Event,Post_Maintenance,79.7,,298.0,26.08,3.94,1896.1,724.0
15,413.0,5.74,50.0,3,358.34,11,Fall,Classroom,,High,Afternoon,Heating,Regular_Class,Normal,90.0,13.3,673.5,21.0,3.12,1476.8,752.0
5,117.0,26.12,12.0,2,169.12,4,Spring,Classroom,Partly_Cloudy,Medium,Night,Off,Regular_Class,Normal,71.2,25.0,13.5,9.05,,952.6,508.1
23,533.0,7.44,27.0,6,364.28,11,Fall,Classroom,Sunny,Full,Evening,Heating,No_Event,Normal,92.7,16.5,,23.39,0.89,1836.9,818.8
23,2124.0,,25.0,3,408.86,5,Spring,Office,Sunny,High,Evening,Heating,Sports_Event,Normal,62.1,47.8,6.8,25.49,0.52,2114.7,710.2
7,664.0,23.54,26.0,3,458.3,9,Fall,Classroom,Foggy,Full,Morning,Ventilation,Exam,Scheduled_Check,69.9,52.9,836.1,21.16,6.68,2043.6,870.6
23,422.0,16.93,20.0,4,284.39,2,Winter,Laboratory,Sunny,High,Evening,Auto,Seminar,Normal,82.2,12.2,3.4,13.67,1.93,2154.8,716.0
19,186.0,26.83,21.0,2,266.95,9,Fall,Library,Stormy,Medium,Evening,Heating,Workshop,Normal,69.4,41.6,,12.67,6.31,912.0,563.1
1,94.0,16.4,30.0,3,206.93,2,Winter,Cafeteria,Partly_Cloudy,Low,Night,Cooling,Regular_Class,Under_Maintenance,87.1,34.4,8.1,8.38,1.15,961.4,489.6
16,38.0,19.55,55.0,5,256.01,8,Summer,Classroom,Partly_Cloudy,Low,Afternoon,Cooling,Regular_Class,Post_Maintenance,69.4,19.2,602.1,,3.3,693.8,429.8
23,301.0,13.26,23.0,5,273.46,10,Fall,Laboratory,Cloudy,High,Evening,Ventilation,Holiday,Post_Maintenance,54.3,27.1,12.7,7.45,2.87,1233.6,602.2
11,263.0,12.65,38.0,3,286.47,3,Spring,Office,Windy,Medium,Morning,Heating,Workshop,Normal,72.1,44.2,986.0,16.9,5.38,706.1,621.7
18,232.0,6.75,42.0,6,294.95,12,Winter,Library,Windy,Medium,Evening,Cooling,No_Event,Scheduled_Check,89.7,17.7,164.8,13.41,6.52,1140.7,629.9
4,394.0,6.9,18.0,3,244.55,12,Winter,Cafeteria,Windy,High,Night,Heating,Regular_Class,Normal,73.1,11.0,8.9,14.18,1.74,1789.5,743.0
14,452.0,26.23,35.0,7,339.44,4,Spring,Classroom,Partly_Cloudy,High,Afternoon,Heating,Sports_Event,Normal,65.9,52.7,1041.2,15.36,5.85,2041.7,
18,159.0,30.59,10.0,6,214.39,4,Spring,Office,Cloudy,Medium,Evening,Heating,Holiday,Normal,74.4,30.7,770.1,12.69,6.32,790.6,553.7
10,200.0,24.61,37.0,6,284.61,8,Summer,Classroom,Rainy,Medium,Morning,Auto,Holiday,Normal,67.6,12.9,439.0,11.34,5.06,1176.0,594.0
17,586.0,17.95,,7,347.74,10,Fall,Office,Cloudy,Full,Afternoon,Heating,Workshop,Normal,70.7,38.7,579.0,17.3,,2203.7,850.3
7,479.0,20.97,,7,349.28,4,Spring,Office,Cloudy,High,Morning,Cooling,No_Event,Normal,59.9,42.8,880.4,18.93,6.13,1792.7,682.0
9,325.0,7.71,17.0,4,263.72,12,Winter,,Rainy,High,Morning,Cooling,Regular_Class,Normal,87.4,0.9,996.4,,3.58,1377.7,
23,435.0,17.81,23.0,5,306.91,9,Fall,Office,Rainy,High,Evening,Cooling,Exam,Normal,71.9,4.6,5.7,22.87,0.96,1410.6,718.1
12,369.0,0.85,18.0,4,251.25,12,Winter,Classroom,Cloudy,High,Afternoon,Off,Regular_Class,Scheduled_Check,93.7,43.4,538.7,17.7,4.06,1291.7,702.0
12,72.0,31.17,61.0,1,311.75,5,Spring,Library,,Low,Afternoon,Heating,No_Event,Normal,75.4,12.4,,##,8.3,642.2,504.4
21,472.0,2.95,12.0,7,291.0,12,Winter,Laboratory,,High,Evening,Cooling,Exam,Under_Maintenance,89.3,18.6,2.3,14.32,3.93,1672.0,666.0
0,320.0,24.2,22.0,7,289.23,8,Summer,Classroom,Partly_Cloudy,High,Night,Heating,Regular_Class,Scheduled_Check,81.2,33.1,,12.2,0.4,1616.1,696.7
3,417.0,20.19,14.0,7,317.37,9,Fall,Cafeteria,Sunny,High,Night,Off,No_Event,Post_Maintenance,62.1,52.6,11.6,11.5,0.0,1829.1,680.1
10,594.0,2.42,65.0,4,448.18,11,Fall,Cafeteria,Rainy,Full,Morning,Heating,Exam,Normal,84.8,21.7,122.5,19.62,5.31,2309.9,840.3
13,268.0,13.66,56.0,5,307.9,2,Winter,Laboratory,Windy,Medium,Afternoon,Ventilation,Workshop,,86.4,35.8,235.7,10.97,5.75,856.7,581.5
19,477.0,29.27,13.0,2,375.51,5,Spring,Classroom,Partly_Cloudy,High,Evening,Auto,Regular_Class,Normal,67.8,16.9,9.6,18.62,2.67,1919.7,722.5
17,497.0,6.2,28.0,4,360.43,11,Fall,Cafeteria,Windy,High,Afternoon,Off,Sports_Event,Normal,78.8,36.1,877.9,18.81,6.98,1963.6,751.7
10,0.0,14.1,26.0,1,157.39,2,Winter,Classroom,Rainy,Low,Morning,Auto,Workshop,Normal,72.2,26.8,108.2,9.51,4.54,513.2,
14,0.0,29.83,64.0,4,260.08,6,Summer,Laboratory,Sunny,Low,Afternoon,Ventilation,Holiday,,80.8,27.6,171.7,0.0,6.58,283.0,460.2
22,421.0,5.58,20.0,1,266.83,11,Fall,Laboratory,Partly_Cloudy,High,Evening,Cooling,No_Event,Normal,80.6,53.9,4.7,13.74,2.9,1317.4,694.8
22,24.0,15.14,32.0,4,172.93,2,Winter,Library,Rainy,Low,Evening,Heating,Regular_Class,Normal,80.7,44.2,3.7,7.3,2.52,301.4,501.0
11,415.0,11.68,47.0,7,355.15,1,Winter,Cafeteria,Cloudy,High,Morning,Cooling,No_Event,Normal,91.0,53.3,729.8,18.68,3.64,,801.9
0,196.0,25.75,,5,259.59,8,Summer,Cafeteria,Rainy,Medium,Night,Ventilation,Holiday,Normal,63.3,49.9,9.3,1.94,0.0,692.6,527.9
2,552.0,25.05,35.0,5,427.05,4,Spring,Office,Rainy,Full,Night,Ventilation,Workshop,Normal,81.1,38.3,4.1,24.3,0.0,2205.1,816.2
4,228.0,4.05,13.0,1,204.95,12,Winter,,Partly_Cloudy,,Night,Ventilation,Regular_Class,Normal,86.1,7.9,4.2,9.78,4.21,761.6,613.2
16,404.0,27.4,53.0,4,401.91,6,Summer,Classroom,Cloudy,High,Afternoon,Ventilation,Workshop,Normal,53.1,34.7,109.1,15.02,6.44,1480.8,763.9
16,313.0,16.8,49.0,6,359.69,12,Winter,Classroom,Cloudy,High,Afternoon,Heating,Exam,Normal,85.5,16.2,1015.5,10.65,6.61,999.3,653.4
20,0.0,30.28,40.0,3,236.47,7,Summer,Auditorium,Cloudy,Low,Evening,Off,Regular_Class,Normal,57.9,34.4,,7.3,5.3,50.0,420.9
17,348.0,30.44,40.0,2,337.82,6,Summer,Laboratory,Sunny,High,Afternoon,Heating,Regular_Class,Normal,52.4,19.8,88.4,17.39,8.69,1128.8,672.8
8,,6.76,38.0,2,224.5,10,Fall,Classroom,Windy,Medium,Morning,Heating,Exam,Normal,81.5,21.2,127.7,7.63,5.86,763.9,594.2
10,505.0,23.79,19.0,2,357.98,8,Summer,,Partly_Cloudy,Full,Morning,Heating,Seminar,Normal,83.9,46.5,106.7,17.46,6.73,2018.4,787.1
9,198.0,5.2,51.0,1,301.29,12,Winter,Office,Sunny,,Morning,Ventilation,Holiday,Normal,87.3,10.3,900.7,7.47,3.87,893.9,612.4
13,15.0,26.3,24.0,5,183.89,6,Summer,Gymnasium,Partly_Cloudy,Low,Afternoon,Cooling,Regular_Class,Normal,65.2,11.1,418.6,4.68,4.92,76.6,473.1
17,315.0,10.48,68.0,4,3254.001331533872,12,Winter,Cafeteria,Sunny,High,Afternoon,Cooling,Regular_Class,Scheduled_Check,95.1,8.9,826.3,10.62,4.15,996.2,623.8
9,542.0,18.19,29.0,6,368.28,10,Fall,Cafeteria,Windy,Full,Morning,Auto,Exam,Under_Maintenance,75.8,17.0,,21.77,7.14,2234.8,786.0
23,343.0,20.63,29.0,7,329.41,7,Summer,Auditorium,Partly_Cloudy,High,Evening,Heating,No_Event,Scheduled_Check,73.7,8.5,9.4,15.67,3.29,1712.1,686.0
12,214.0,4.43,49.0,5,296.98,11,Fall,Cafeteria,Cloudy,Medium,Afternoon,Off,Holiday,Normal,77.6,39.6,1019.3,4.68,8.17,1059.4,615.8
13,339.0,10.02,38.0,4,324.24,12,Winter,Laboratory,Cloudy,High,Afternoon,Cooling,Exam,Normal,76.5,46.2,582.1,15.18,4.08,1443.8,640.1
16,237.0,17.73,33.0,4,271.12,3,Spring,Auditorium,Rainy,Medium,Afternoon,Ventilation,Regular_Class,Normal,74.7,16.1,935.4,13.29,7.09,1234.1,626.9
14,234.0,7.48,41.0,5,264.64,1,Winter,Office,Cloudy,Medium,Afternoon,Cooling,Seminar,Normal,71.3,32.6,746.0,16.89,3.95,817.5,645.9
9,509.0,8.2,45.0,4,385.92,2,Winter,Office,Rainy,Full,Morning,Cooling,Regular_Class,Normal,,42.9,538.2,9.35,6.66,1917.0,759.3
1,255.0,-1.57,15.0,2,182.29,12,Winter,,Sunny,Medium,Night,Heating,Exam,Normal,86.4,13.3,5.9,15.96,0.0,1050.7,641.2
22,43.0,31.14,25.0,1,209.34,6,Summer,Classroom,Partly_Cloudy,Low,Evening,Heating,Workshop,Normal,75.7,23.3,7.6,8.34,0.0,289.9,513.8
4,411.0,33.03,37.0,2,362.97,6,Summer,Classroom,Rainy,,Night,Cooling,No_Event,Normal,61.6,5.2,0.3,6.64,0.0,1846.1,708.4
16,561.0,13.68,61.0,3,453.19,8,Summer,Office,Partly_Cloudy,Full,Afternoon,Cooling,Regular_Class,Normal,58.3,40.7,917.4,18.12,5.12,2316.7,782.9
1,309.0,8.76,23.0,5,265.29,9,Fall,Office,Foggy,High,Night,Auto,Holiday,Normal,83.6,7.3,2.7,11.19,0.0,1051.5,620.2
3,,7.06,31.0,3,323.26,1,Winter,Office,Sunny,High,Night,Heating,Regular_Class,Normal,84.9,52.6,6.5,15.56,0.85,1837.8,677.0
9,0.0,2.28,47.0,3,191.21,12,Winter,Classroom,Rainy,Low,Morning,Heating,Workshop,,,7.7,783.3,11.26,5.98,112.5,364.9
19,0.0,23.03,32.0,6,162.67,4,Spring,Cafeteria,,Low,Evening,Off,Regular_Class,Scheduled_Check,70.9,29.3,0.2,8.4,9.05,237.6,440.0
7,86.0,10.47,8.0,2,139.48,11,Fall,Gymnasium,Sunny,Low,Morning,Ventilation,Exam,Normal,86.3,38.5,105.2,5.95,3.62,178.2,470.1
10,140.0,31.06,64.0,4,325.43,6,Summer,,Cloudy,Medium,Morning,Heating,Sports_Event,Under_Maintenance,72.2,32.6,323.7,4.23,5.55,659.9,
16,293.0,17.17,54.0,2,353.16,10,Fall,Library,Partly_Cloudy,Medium,Afternoon,Auto,Holiday,Normal,76.6,31.8,632.7,8.49,7.04,1221.9,627.9
2,373.0,10.46,11.0,7,303.26,10,Fall,,Cloudy,High,Night,,Regular_Class,Normal,78.8,7.7,5.9,13.46,0.0,,675.3
4,,9.46,20.0,4,221.98,2,Winter,Library,,Medium,Night,Cooling,Sports_Event,,67.5,,9.2,13.74,2.09,888.3,578.2
0,389.0,23.89,15.0,7,314.17,4,Spring,Cafeteria,Windy,High,Night,Heating,Regular_Class,Normal,59.4,9.2,9.5,20.52,0.0,1466.3,689.9
4,198.0,4.83,18.0,6,218.0,12,Winter,Auditorium,Cloudy,,Night,Off,Seminar,Post_Maintenance,87.4,28.5,7.0,18.64,2.5,613.4,579.6
6,91.0,18.15,23.0,7,198.26,9,Fall,Gymnasium,Cloudy,Low,Morning,Heating,Exam,Normal,73.2,22.2,143.2,15.68,0.64,,510.8
8,555.0,4.15,40.0,6,399.77,1,Winter,Gymnasium,Cloudy,,Morning,Heating,Holiday,Normal,71.8,48.8,442.3,27.47,5.34,2240.1,783.2
2,310.0,30.29,33.0,5,336.75,6,Summer,Classroom,Sunny,High,Night,Cooling,Regular_Class,Scheduled_Check,74.9,19.2,8.5,15.22,2.93,1364.5,680.1
13,246.0,30.5,58.0,2,375.94,7,Summer,Classroom,Windy,Medium,Afternoon,Cooling,Regular_Class,Under_Maintenance,76.6,26.3,411.3,,8.4,1503.0,615.6
23,326.0,30.92,13.0,1,284.05,5,Spring,Cafeteria,Cloudy,High,Evening,Heating,No_Event,Normal,69.7,36.2,2.4,6.91,3.15,1317.3,606.4
4,427.0,118.64418636238287,12.0,2,296.76,5,Spring,Cafeteria,Rainy,High,Night,Heating,Regular_Class,Post_Maintenance,63.6,1.7,3.9,17.5,0.0,1418.7,658.1
19,61.0,15.45,22.0,1,208.05,9,Fall,Classroom,Cloudy,Low,Evening,Heating,Workshop,Normal,99.0,31.6,9.0,7.72,10.16,,464.3
22,394.0,35.24,17.0,3,334.02,7,Summer,,Windy,,Evening,Off,Regular_Class,,79.2,4.7,0.0,20.96,1.39,1617.2,723.5
