Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
8,19.0,18.15,41.0,6,145.85,6,Summer,Auditorium,Rainy,Low,Morning,Auto,Sports_Event,Normal,86.8,10.3,839.8,16.84,11.59,,
0,,38.61,16.0,5,292.06,7,Summer,Laboratory,Rainy,High,Night,Ventilation,Seminar,Scheduled_Check,66.7,16.6,11.9,2.99,11.4,1109.1,610.1
13,186.0,17.12,45.0,6,217.38,3,Spring,Office,Cloudy,Medium,Afternoon,Cooling,Exam,Normal,70.9,25.9,579.7,12.18,1.01,2563.4,551.3
5,386.0,39.95,10.0,2,211.76,6,Summer,Gymnasium,Partly_Cloudy,High,Night,Cooling,Seminar,Post_Maintenance,52.4,25.1,8.1,27.45,10.84,2607.0,585.6
14,77.0,21.91,,3,95.62,5,Spring,Auditorium,Sunny,Low,Afternoon,,Workshop,,53.9,29.2,541.5,9.58,1.9,1329.5,412.5
8,325.0,36.97,37.0,4,267.13,4,Spring,Auditorium,Cloudy,High,Morning,Cooling,Exam,Normal,,31.4,305.7,6.25,7.44,2874.3,531.0
15,578.0,17.58,21.0,4,270.81,8,Summer,Office,Sunny,Full,Afternoon,Heating,Sports_Event,Normal,53.7,35.9,809.2,19.69,12.88,2564.4,710.3
20,121.0,27.06,27.0,3,176.55,1,Winter,Cafeteria,Sunny,Medium,Evening,Off,No_Event,Post_Maintenance,74.4,31.0,19.2,24.83,6.6,2787.5,487.4
14,558.0,36.75,,2,346.65,10,Fall,Office,Cloudy,Full,Afternoon,Ventilation,Holiday,Post_Maintenance,,16.7,142.0,12.41,14.71,607.4,715.4
23,578.0,31.02,52.0,2,359.72,3,Spring,Auditorium,,Full,Evening,Cooling,No_Event,Normal,94.5,34.7,5.1,22.47,3.64,,691.6
14,346.0,27.1,26.0,1,278.17,5,Spring,Cafeteria,Windy,High,Afternoon,Off,No_Event,Normal,46.7,1.7,185.8,28.9,12.82,2484.9,549.8
12,294.0,38.42,26.0,1,257.13,8,Summer,Library,Partly_Cloudy,Medium,Afternoon,Auto,Regular_Class,Normal,89.8,26.6,696.7,14.34,6.33,1792.6,509.8
4,217.0,,58.0,6,214.25,3,Spring,Auditorium,Sunny,Medium,Night,Cooling,No_Event,Normal,39.8,27.9,5.6,23.99,7.93,1115.8,467.6
17,569.0,31.56,31.0,1,341.86,4,Spring,Laboratory,Rainy,Full,Afternoon,Ventilation,No_Event,Post_Maintenance,62.6,6.3,597.0,24.33,5.56,2677.7,697.8
2,572.0,29.3,44.0,2,375.53,2,Winter,Library,Rainy,,Night,Off,Exam,Post_Maintenance,52.2,29.8,3.1,21.36,0.42,2723.6,655.3
7,239.0,18.07,24.0,1,185.53,9,Fall,Auditorium,Cloudy,,Morning,Cooling,No_Event,Post_Maintenance,84.8,34.0,189.0,22.69,5.48,575.5,546.6
23,326.0,37.29,53.0,3,312.72,2,Winter,Gymnasium,Rainy,High,Evening,Auto,Holiday,Normal,60.4,30.4,16.1,5.74,13.03,887.8,576.1
3,495.0,39.38,57.0,5,445.28,9,Fall,Office,Windy,High,Night,Heating,Exam,Normal,48.6,24.6,13.6,15.21,12.22,,
0,585.0,26.64,9.0,4,289.53,1,Winter,Laboratory,Sunny,,Night,Ventilation,Regular_Class,Under_Maintenance,37.2,27.6,14.5,15.53,12.17,1944.7,747.5
11,,17.21,59.0,3,283.13,7,Summer,Cafeteria,Sunny,Medium,Morning,Ventilation,Regular_Class,,55.2,3.8,282.5,24.48,4.41,293.5,496.8
18,57.0,26.28,17.0,6,135.2,5,Spring,,Cloudy,Low,Evening,Ventilation,Regular_Class,Scheduled_Check,69.2,5.8,155.7,13.48,9.29,774.4,413.9
15,183.0,28.0,37.0,4,200.5,8,Summer,Library,Windy,Medium,Afternoon,Cooling,Regular_Class,Normal,64.6,37.1,245.1,3.13,8.03,,515.4
7,201.0,24.39,38.0,3,226.75,11,Fall,Classroom,Stormy,Medium,Morning,Cooling,Regular_Class,Normal,82.9,9.2,657.6,,4.66,386.9,
10,171.0,22.06,49.0,3,245.75,7,Summer,Cafeteria,Sunny,Medium,Morning,Cooling,Sports_Event,Under_Maintenance,32.3,13.6,500.3,15.89,7.94,1072.2,488.3
20,81.0,34.57,27.0,5,205.13,7,Summer,Library,,Low,Evening,Cooling,Regular_Class,Scheduled_Check,51.6,18.6,19.3,17.71,1.16,832.4,418.5
8,478.0,20.0,36.0,6,311.45,12,Winter,Auditorium,Cloudy,High,Morning,Cooling,Exam,Normal,61.3,1.0,342.9,26.37,13.4,,662.9
1,304.0,,8.0,7,213.06,11,Fall,Gymnasium,Sunny,High,Night,Ventilation,No_Event,Normal,80.1,23.5,4.3,2.34,12.57,2890.1,530.2
19,107.0,18.25,48.0,5,216.68,4,Spring,Cafeteria,Cloudy,Medium,Evening,Heating,Exam,Normal,51.7,15.5,19.9,23.16,5.3,2125.4,491.8
3,372.0,30.99,44.0,2,285.97,10,Fall,Laboratory,Windy,High,Night,Cooling,No_Event,Under_Maintenance,79.9,50.0,4.3,28.97,7.69,411.5,574.9
6,223.0,21.81,,5,151.09,5,Spring,Auditorium,Windy,Medium,Morning,Auto,No_Event,Normal,,22.7,937.8,28.73,11.19,1943.1,483.7
14,,29.31,49.0,7,151.82,8,Summer,,Sunny,Low,Afternoon,Cooling,Regular_Class,Post_Maintenance,39.1,19.2,909.1,28.02,0.13,2687.2,461.1
13,339.0,24.65,5.0,5,198.48,1,Winter,Library,Sunny,High,Afternoon,Heating,No_Event,Under_Maintenance,52.4,2.4,934.0,25.91,1.58,344.6,590.3
12,,25.11,,4,250.04,11,Fall,Library,Sunny,Medium,Afternoon,Off,Holiday,Normal,74.9,39.0,815.1,27.75,2.57,456.8,512.1
14,149.0,32.85,43.0,3,217.78,4,Spring,Cafeteria,Rainy,,Afternoon,Cooling,Sports_Event,Normal,49.1,15.8,775.0,26.28,1.25,1307.6,443.2
18,34.0,,13.0,3,114.42,2,Winter,Office,Cloudy,,Evening,Ventilation,Workshop,Normal,60.8,48.7,320.3,,12.44,2973.5,419.6
19,50.0,25.11,7.0,2,48.06,4,Spring,Library,Windy,Low,Evening,Off,No_Event,Normal,91.3,2.9,14.3,2.24,14.22,2694.5,488.9
11,176.0,-23.121531673226436,17.0,5,138.49,11,Fall,Cafeteria,Foggy,Medium,Morning,Cooling,Exam,Normal,67.2,29.6,,9.37,,478.2,468.0
9,,27.09,55.0,4,237.17,11,Fall,Classroom,Sunny,,Morning,Heating,Holiday,Post_Maintenance,81.7,16.8,726.1,21.45,1.22,1373.0,403.3
19,97.0,33.28,36.0,3,151.73,7,Summer,Auditorium,Partly_Cloudy,Low,Evening,Cooling,Sports_Event,Normal,,43.7,5.8,23.74,0.72,2328.3,437.2
10,246.0,30.22,,7,229.45,8,Summer,Gymnasium,Windy,Medium,Morning,Heating,Regular_Class,Post_Maintenance,,20.4,772.1,14.04,,2519.6,530.6
23,541.0,31.04,6.0,1,254.9,4,Spring,Office,Rainy,Full,Evening,Heating,Regular_Class,Post_Maintenance,48.3,36.8,1.6,26.89,7.98,2837.8,666.9
19,330.0,26.16,59.0,6,304.67,11,Fall,Cafeteria,Stormy,,Evening,Cooling,Regular_Class,Normal,87.9,35.9,4.6,0.73,2.46,1852.8,586.9
14,530.0,16.52,31.0,6,312.36,1,Winter,Office,Cloudy,Full,Afternoon,Ventilation,Exam,Normal,35.6,10.9,614.3,23.11,7.13,1273.3,674.9
20,402.0,25.5,55.0,1,354.47,9,Fall,,Rainy,High,Evening,Ventilation,Regular_Class,Normal,85.5,34.1,1.1,14.44,,1663.4,632.1
22,234.0,39.23,29.0,4,181.78,8,Summer,Cafeteria,Sunny,Medium,Evening,Ventilation,Exam,,64.1,47.4,18.6,4.66,8.2,2529.5,534.8
15,301.0,17.23,52.0,1,275.24,3,Spring,Library,Sunny,High,Afternoon,Cooling,Exam,Normal,88.0,37.4,104.9,26.91,2.69,2713.0,485.2
2,,29.71,33.0,6,339.81,7,Summer,Office,Partly_Cloudy,,Night,Auto,Regular_Class,Normal,89.8,47.3,9.1,14.58,5.65,1725.7,447.7
23,168.0,17.99,8.0,5,121.05,7,Summer,Library,Cloudy,Medium,Evening,Ventilation,Regular_Class,Normal,46.2,23.0,10.9,,11.25,2058.3,522.0
20,526.0,19.56,46.0,1,348.67,11,Fall,Laboratory,Rainy,Full,Evening,Cooling,Regular_Class,Post_Maintenance,70.7,,10.6,8.1,4.28,1804.3,639.5
6,441.0,39.44,1.0,5,254.4,10,Fall,Gymnasium,Windy,High,Morning,Ventilation,Exam,Normal,76.2,10.8,351.9,11.42,5.25,1892.1,631.8
15,407.0,27.86,10.0,4,255.14,2,Winter,Auditorium,Rainy,High,Afternoon,Off,Regular_Class,Normal,70.7,34.4,338.4,15.73,6.32,925.9,597.0
6,154.0,34.22,47.0,2,285.88,12,Winter,Classroom,Sunny,Medium,Morning,Auto,Regular_Class,Normal,35.9,5.9,901.9,unknown,0.49,1190.3,484.5
18,163.0,19.04,46.0,6,261.17,1,Winter,,Partly_Cloudy,Medium,Evening,,Regular_Class,Normal,,3.7,266.5,29.49,1.0,466.0,472.6
21,,38.9,17.0,7,296.7,9,Fall,Classroom,Sunny,High,Evening,Auto,Exam,Normal,75.8,7.3,2.9,20.34,12.26,2407.4,615.8
17,466.0,21.03,1.0,7,217.55,10,Fall,Office,Cloudy,High,Afternoon,Ventilation,Exam,Under_Maintenance,54.1,23.8,,14.46,14.98,2139.4,609.1
1,191.0,37.42,17.0,2,170.22,1,Winter,Gymnasium,Sunny,Medium,Night,,Regular_Class,Normal,79.2,42.4,13.1,17.59,8.17,876.3,525.9
18,462.0,34.66,17.0,3,290.41,9,Fall,Auditorium,Sunny,,Evening,Cooling,Holiday,Normal,68.0,10.4,641.2,8.64,0.26,1735.2,649.9
6,283.0,39.8,42.0,3,265.79,4,Spring,Library,Cloudy,Medium,Morning,Auto,Regular_Class,Scheduled_Check,75.8,22.6,425.6,10.45,7.68,2964.0,528.4
23,395.0,38.85,53.0,2,349.68,6,Summer,Classroom,Foggy,High,Evening,Cooling,Holiday,Post_Maintenance,56.0,,10.3,8.04,8.75,2515.3,562.4
17,373.0,28.36,57.0,4,319.59,3,Spring,Gymnasium,Partly_Cloudy,High,Afternoon,Ventilation,Regular_Class,Normal,55.4,31.3,837.2,12.42,13.4,2968.2,584.7
12,335.0,26.35,2.0,7,206.61,9,Fall,Classroom,Sunny,High,Afternoon,,No_Event,Normal,,25.0,667.1,22.35,,1047.2,583.5
6,,33.54,33.0,2,158.81,2,Winter,Office,Cloudy,Low,Morning,Cooling,Regular_Class,Normal,50.6,7.1,361.1,25.66,11.57,222.5,376.9
22,482.0,28.29,28.0,7,291.86,1,Winter,Office,Windy,High,Evening,Off,Regular_Class,,42.6,27.5,14.6,27.28,12.83,2981.0,623.8
23,316.0,23.33,57.0,2,292.31,6,Summer,Library,Rainy,High,Evening,Heating,Seminar,Normal,92.2,33.0,10.0,5.84,12.25,482.4,541.5
14,124.0,29.1,15.0,3,180.51,5,Spring,Library,Windy,Medium,Afternoon,Cooling,Regular_Class,Normal,44.0,39.8,,9.0,11.04,1264.1,465.2
7,584.0,22.78,35.0,1,365.52,4,Spring,Classroom,Rainy,Full,Morning,Ventilation,Regular_Class,Normal,70.8,40.6,741.5,10.51,0.68,2547.0,697.8
9,128.0,28.66,24.0,5,175.32,12,Winter,Laboratory,Sunny,Medium,Morning,Off,Regular_Class,Normal,84.7,,960.5,18.32,9.69,332.7,491.3
13,7.0,28.98,29.0,7,153.83,5,Spring,,Windy,Low,Afternoon,Auto,Holiday,Normal,60.8,,826.9,18.81,,859.6,425.5
15,589.0,26.94,49.0,5,363.75,11,Fall,,Rainy,Full,Afternoon,Cooling,Workshop,Under_Maintenance,88.1,41.9,870.1,29.05,3.15,,695.6
9,578.0,35.27,44.0,7,401.32,9,Fall,Office,Sunny,Full,Morning,Ventilation,No_Event,Normal,57.6,45.3,608.8,10.11,13.95,1893.1,679.5
4,583.0,,25.0,1,300.16,6,Summer,Auditorium,Sunny,Full,Night,Ventilation,Regular_Class,Post_Maintenance,,24.4,8.9,13.87,5.96,596.7,648.7
10,470.0,34.13,28.0,6,346.69,11,Fall,Library,Sunny,High,Morning,Cooling,Regular_Class,Normal,86.3,41.9,479.4,8.29,6.72,1171.6,621.9
7,395.0,21.1,54.0,2,321.79,4,Spring,Auditorium,Foggy,High,Morning,Heating,Regular_Class,Normal,44.9,38.9,256.7,1.45,1.87,334.4,578.8
11,498.0,23.05,58.0,1,367.48,12,Winter,,Windy,High,Morning,Cooling,Regular_Class,Scheduled_Check,68.5,48.2,231.2,13.58,2.95,1981.0,645.3
6,580.0,37.38,59.0,6,433.46,5,Spring,Classroom,Foggy,Full,Morning,Ventilation,Regular_Class,Normal,56.4,9.0,742.7,9.57,8.68,,638.6
9,444.0,17.56,26.0,4,335.19,6,Summer,Library,Rainy,,Morning,Cooling,Regular_Class,,55.6,43.8,680.6,,4.2,2891.8,603.0
6,9.0,34.23,45.0,5,183.5,10,Fall,Library,Foggy,Low,Morning,Cooling,Workshop,Normal,88.7,,297.4,29.9,1.55,1341.0,387.6
0,1497.0,,19.0,6,4988.272583543913,1,Winter,,Stormy,Full,Night,Heating,Holiday,Normal,87.8,16.6,1.5,6.47,7.61,2107.3,1146.6
13,475.0,33.21,1.0,4,233.63,3,Spring,Office,Cloudy,High,Afternoon,Cooling,Regular_Class,Post_Maintenance,91.3,29.3,172.3,0.74,14.0,605.7,740.8
17,194.0,15.34,25.0,1,189.18,9,Fall,Classroom,Rainy,Medium,Afternoon,Heating,Sports_Event,Normal,57.1,3.3,102.0,7.68,8.45,1899.2,511.4
0,223.0,32.47,38.0,1,217.52,9,Fall,Auditorium,Cloudy,Medium,Night,Ventilation,Regular_Class,Normal,53.5,38.1,13.1,24.7,7.27,1024.7,436.2
2,422.0,24.79,16.0,3,280.74,10,Fall,Cafeteria,Sunny,High,Night,Off,No_Event,Normal,,,18.7,11.95,2.06,1837.4,592.3
8,396.0,17.2,43.0,3,276.2,9,Fall,Office,Cloudy,High,Morning,Ventilation,Regular_Class,Normal,39.2,41.2,749.1,18.54,4.41,2679.9,579.6
20,532.0,23.32,36.0,6,314.14,9,Fall,Classroom,Partly_Cloudy,Full,Evening,Heating,Regular_Class,Normal,36.1,11.6,10.1,3.83,6.15,176.6,642.7
13,261.0,39.96,31.0,4,262.09,6,Summer,Office,Sunny,Medium,Afternoon,Heating,Workshop,Normal,63.9,3.3,103.5,3.44,14.51,949.2,573.2
0,493.0,20.36,11.0,6,268.46,4,Spring,Office,Sunny,High,Night,Heating,Exam,Normal,54.7,46.3,1.8,26.13,1.17,1864.1,649.5
18,383.0,35.28,6.0,5,243.27,12,Winter,Laboratory,Rainy,High,Evening,Heating,Regular_Class,Normal,,18.4,847.9,14.22,5.32,1721.0,625.3
14,166.0,15.58,7.0,7,136.18,6,Summer,Cafeteria,Sunny,Medium,Afternoon,Ventilation,Exam,Normal,61.3,41.4,500.2,16.61,14.2,346.7,
4,457.0,20.6,52.0,1,305.45,5,Spring,Library,Rainy,High,Night,Cooling,No_Event,Normal,58.5,0.6,15.7,14.95,11.89,1864.2,
22,281.0,18.31,44.0,6,233.54,3,Spring,Gymnasium,Sunny,Medium,Evening,Heating,No_Event,Scheduled_Check,64.2,22.6,17.5,23.69,7.91,2426.5,566.3
13,241.0,34.49,26.0,1,198.85,9,Fall,Auditorium,Sunny,Medium,Afternoon,Cooling,Workshop,Normal,54.8,21.1,880.7,17.93,4.81,2873.2,493.7
13,220.0,37.0,27.0,3,228.59,9,Fall,Laboratory,Cloudy,,Afternoon,Cooling,Workshop,Normal,35.7,48.1,103.6,10.01,12.0,1831.0,495.5
16,589.0,35.17,34.0,1,339.11,10,Fall,Laboratory,Sunny,Full,Afternoon,Auto,Sports_Event,Scheduled_Check,70.6,3.9,595.9,23.76,7.32,1118.1,750.4
22,8.0,18.9,18.0,7,131.25,7,Summer,Library,Cloudy,Low,Evening,Heating,No_Event,Normal,,21.6,5.8,9.71,11.59,545.1,452.5
16,85.0,20.49,35.0,7,214.67,5,Spring,Cafeteria,Partly_Cloudy,Low,Afternoon,Cooling,Regular_Class,Post_Maintenance,33.2,39.4,426.7,,3.72,2001.1,469.1
16,,,26.0,3,169.76,2,Winter,Library,Cloudy,Medium,Afternoon,Off,Workshop,,92.5,24.7,933.1,7.44,12.9,889.4,409.0
8,270.0,27.87,30.0,1,231.29,9,Fall,Auditorium,Foggy,Medium,Morning,Ventilation,No_Event,Normal,80.8,,194.9,29.42,0.5,2486.8,569.4
18,5.0,,28.0,3,159.28,8,Summer,Laboratory,Partly_Cloudy,Low,Evening,Ventilation,Regular_Class,Normal,49.7,31.3,397.3,1.46,14.95,501.1,
13,241.0,17.85,7.0,4,155.93,11,Fall,Library,Foggy,Medium,Afternoon,Ventilation,Regular_Class,,81.0,3.6,366.4,,10.97,176.3,543.5
4,386.0,30.09,,5,285.53,9,Fall,Laboratory,Sunny,High,Night,Cooling,Regular_Class,Under_Maintenance,51.5,44.5,7.1,27.16,10.41,1056.1,526.7
3,,20.76,20.0,6,111.91,11,Fall,Library,Partly_Cloudy,Medium,Night,Auto,Regular_Class,,83.3,18.1,5.5,,11.18,696.7,459.3
5,93.0,30.43,39.0,4,195.72,3,Spring,Office,Sunny,Low,Night,,Regular_Class,Normal,,,4.3,23.33,5.49,1016.1,361.0
0,,,,1,172.12,1,Winter,Classroom,Cloudy,Medium,Night,Heating,Regular_Class,Post_Maintenance,,16.0,17.5,28.74,14.45,1945.9,522.5
22,116.0,37.82,33.0,6,172.2,7,Summer,Gymnasium,Sunny,Medium,Evening,Cooling,Regular_Class,Normal,82.6,10.0,,,8.93,1605.6,443.4
20,359.0,31.61,,5,283.23,11,Fall,Laboratory,,High,Evening,Auto,Sports_Event,Normal,54.0,,9.1,27.83,2.77,2045.0,597.5
15,226.0,,19.0,3,184.02,6,Summer,Cafeteria,Windy,Medium,Afternoon,Cooling,No_Event,Scheduled_Check,87.4,5.8,789.5,23.36,14.55,,501.4
1,25.0,15.86,8.0,2,63.57,4,Spring,,Foggy,Low,Night,Cooling,Holiday,Normal,74.3,16.9,11.7,11.94,0.07,2513.8,400.2
9,410.0,24.25,7.0,7,254.21,3,Spring,Cafeteria,Sunny,High,Morning,Ventilation,Workshop,Under_Maintenance,,15.8,807.0,6.52,4.79,1063.7,608.1
4,483.0,36.78,,5,335.35,1,Winter,Library,,High,Night,,Exam,Under_Maintenance,32.5,33.0,,28.07,12.23,297.6,611.6
12,,34.2,14.0,2,143.91,2,Winter,Laboratory,Rainy,Low,Afternoon,Heating,No_Event,Normal,85.3,31.3,186.9,16.52,6.33,852.0,408.8
6,54.0,19.03,19.0,4,152.13,1,Winter,Gymnasium,Cloudy,Low,Morning,Heating,Workshop,Normal,86.4,40.0,961.0,26.03,7.09,1452.3,440.9
14,147.0,24.92,43.0,2,228.69,4,Spring,Laboratory,Sunny,Medium,Afternoon,Cooling,Exam,Normal,49.7,46.0,550.3,11.31,10.42,,441.9
6,78.0,24.49,31.0,4,167.56,2,Winter,Office,,Low,Morning,Off,Holiday,,50.1,28.9,973.5,8.46,5.58,136.6,472.8
18,61.0,24.34,56.0,4,197.69,7,Summer,Office,Rainy,Low,Evening,Cooling,Regular_Class,Normal,36.2,1.3,328.5,,6.48,471.6,443.3
3,32.0,34.0,13.0,4,92.53,1,Winter,,Windy,Low,Night,Auto,Exam,Normal,55.0,46.9,15.0,18.31,10.89,1751.3,353.9
5,581.0,23.4,0.0,5,243.25,3,Spring,Office,Windy,Full,Night,Off,Exam,Normal,81.1,45.4,12.8,7.73,14.83,1628.9,718.3
14,248.0,20.02,10.0,4,200.28,7,Summer,Auditorium,Sunny,Medium,Afternoon,Auto,Regular_Class,Under_Maintenance,59.1,5.9,778.2,4.26,6.05,707.5,
15,68.0,36.64,13.0,4,172.57,2,Winter,Gymnasium,,Low,Afternoon,Heating,Sports_Event,Normal,47.9,34.4,137.3,14.77,2.92,,379.7
21,,,11.0,5,207.82,11,Fall,Classroom,Partly_Cloudy,High,Evening,Heating,Regular_Class,Normal,77.2,,,28.53,8.81,1654.1,551.3
14,33.0,18.87,33.0,6,125.11,10,Fall,Laboratory,Rainy,Low,Afternoon,Off,No_Event,Post_Maintenance,43.1,31.2,205.8,25.16,0.62,1881.8,475.5
23,191.0,39.07,21.0,3,125.96,9,Fall,Classroom,sunny,Medium,Evening,Cooling,Regular_Class,Normal,62.7,47.7,17.1,0.14,12.62,904.1,474.9
21,389.0,19.96,29.0,7,237.85,8,Summer,Classroom,Sunny,High,Evening,Heating,Exam,Normal,50.6,,6.8,26.15,2.3,1095.6,606.0
11,480.0,24.12,43.0,1,350.47,7,Summer,Library,Partly_Cloudy,High,Morning,Cooling,Exam,Normal,38.7,10.2,152.3,11.8,2.26,2838.2,692.4
5,59.0,17.94,2.0,5,120.28,8,Summer,Library,Cloudy,,Night,Ventilation,Sports_Event,Normal,84.4,28.8,7.4,10.38,8.9,2173.1,457.2
9,448.0,17.58,45.0,6,352.52,12,Winter,Gymnasium,Rainy,High,Morning,Cooling,Exam,Scheduled_Check,80.3,26.6,369.1,20.74,5.06,939.0,584.4
7,331.0,22.82,53.0,7,285.4,6,Summer,Office,Sunny,,Morning,Cooling,No_Event,Scheduled_Check,90.4,20.6,717.9,9.81,0.15,919.1,589.0
9,,18.44,10.0,6,132.79,9,Fall,Office,Cloudy,Low,Morning,Off,Regular_Class,Normal,73.5,34.6,391.8,20.79,5.24,2335.0,447.2
6,334.0,27.03,55.0,5,309.05,11,Fall,Office,Rainy,High,Morning,Heating,Regular_Class,Normal,34.1,1.9,426.1,18.91,1.44,2131.4,556.2
1,45.0,,41.0,4,172.23,1,Winter,Laboratory,Partly_Cloudy,,Night,Cooling,Regular_Class,Normal,46.4,9.7,5.3,25.04,1.63,2795.3,447.8
15,280.0,17.74,39.0,4,224.44,4,Spring,Library,Cloudy,Medium,Afternoon,Cooling,Seminar,Post_Maintenance,47.5,26.1,584.8,19.14,0.27,2839.1,549.4
15,412.0,21.66,5.0,1,233.35,3,Spring,Office,Partly_Cloudy,High,Afternoon,Ventilation,Holiday,Scheduled_Check,38.3,,877.0,13.0,6.33,2821.1,575.6
16,86.0,16.32,15.0,7,152.34,10,Fall,Library,Partly_Cloudy,Low,Afternoon,Auto,Regular_Class,Normal,77.5,48.3,243.7,,5.07,2419.8,479.9
11,132.0,35.95,24.0,6,161.03,3,Spring,Gymnasium,Partly_Cloudy,Medium,Morning,Heating,Exam,Normal,54.9,12.3,214.5,19.35,0.57,2675.1,471.4
3,183.0,,53.0,5,237.78,9,Fall,Auditorium,Rainy,Medium,Night,Ventilation,Workshop,Post_Maintenance,65.7,24.9,0.3,6.17,0.25,2758.5,
22,281.0,,50.0,3,261.74,3,Spring,,Sunny,Medium,Evening,Cooling,Seminar,Normal,33.9,8.8,,2.58,2.88,144.4,550.1
23,539.0,27.3,32.0,7,301.13,8,Summer,,Sunny,Full,Evening,Cooling,Regular_Class,Normal,31.3,30.3,8.8,20.28,8.0,1912.0,648.5
22,435.0,30.84,19.0,2,308.82,8,Summer,Gymnasium,Sunny,High,Evening,Cooling,No_Event,Normal,81.0,22.3,,,3.82,2260.8,593.9
6,351.0,16.13,22.0,3,210.22,5,Spring,Laboratory,Windy,High,Morning,Heating,Workshop,Under_Maintenance,67.8,14.6,598.4,26.35,11.69,1779.2,588.9
3,159.0,16.93,2.0,1,116.66,9,Fall,Library,Rainy,Medium,Night,Cooling,Holiday,Normal,30.4,28.4,9.0,4.83,13.54,2630.4,542.4
18,525.0,36.34,21.0,1,284.84,6,Summer,Classroom,Sunny,Full,Evening,Ventilation,Regular_Class,Normal,80.5,27.2,145.6,22.62,1.12,1316.5,628.9
1,205.0,30.65,34.0,5,205.81,10,Fall,Library,Sunny,Medium,Night,,Regular_Class,Normal,36.1,20.1,4.8,5.08,3.39,,484.7
11,489.0,31.57,48.0,2,354.96,9,Fall,Gymnasium,Windy,High,Morning,Off,Workshop,Normal,49.1,36.5,824.1,3.43,1.96,1994.5,583.3
14,38.0,19.28,56.0,5,199.07,5,Spring,Gymnasium,Rainy,Low,Afternoon,Ventilation,Regular_Class,Scheduled_Check,72.9,error,613.8,8.81,3.14,,399.8
7,143.0,35.7,,5,97.01,5,Spring,Library,Stormy,Medium,Morning,,Holiday,Normal,,,731.7,21.9,7.3,841.4,456.2
12,545.0,17.46,29.0,3,257.88,7,Summer,Office,Rainy,Full,Afternoon,Ventilation,Regular_Class,Under_Maintenance,46.0,28.2,850.2,11.06,4.39,2491.7,659.5
15,549.0,20.39,19.0,4,244.98,9,Fall,Library,Sunny,,Afternoon,Heating,Seminar,Normal,,8.6,876.8,0.34,7.3,2571.3,641.5
22,261.0,24.6,46.0,5,197.96,10,Fall,Office,Rainy,Medium,Evening,Ventilation,Regular_Class,Normal,53.6,23.2,17.2,18.69,2.4,,533.3
20,447.0,17.24,,1,316.41,5,Spring,Office,Sunny,High,Evening,Cooling,No_Event,Scheduled_Check,50.5,,2.2,28.86,1.37,1328.4,641.2
1,,27.25,36.0,6,361.71,7,Summer,Gymnasium,Sunny,Full,Night,Auto,Workshop,Normal,43.7,29.9,1.6,11.13,4.39,,693.4
5,293.0,16.1,,2,268.91,12,Winter,Gymnasium,Sunny,Medium,Night,,Workshop,Under_Maintenance,85.4,41.8,15.6,18.01,8.92,2041.0,547.3
14,138.0,17.23,,2,232.02,1,Winter,Cafeteria,Windy,Medium,Afternoon,Ventilation,Regular_Class,Post_Maintenance,49.1,22.5,878.3,8.45,7.62,2353.8,417.3
8,259.0,26.99,20.0,2,235.6,11,Fall,Library,Partly_Cloudy,Medium,Morning,Cooling,Regular_Class,Normal,31.4,13.3,108.2,29.04,9.26,2860.5,556.4
15,470.0,28.7,45.0,3,286.26,1,Winter,Cafeteria,Cloudy,,Afternoon,Heating,Exam,Scheduled_Check,85.5,19.1,998.3,27.05,9.68,2344.8,608.7
17,540.0,17.25,11.0,1,228.73,6,Summer,,Stormy,Full,Afternoon,Cooling,Holiday,Under_Maintenance,81.0,15.6,988.2,21.55,11.29,2263.8,675.7
21,464.0,,51.0,4,359.42,9,Fall,Classroom,,High,Evening,Auto,Regular_Class,,72.1,25.1,3.7,6.42,9.45,2759.5,660.3
2,64.0,38.97,11.0,4,178.06,6,Summer,Office,Rainy,Low,Night,Cooling,Regular_Class,Post_Maintenance,,28.5,4.7,12.53,13.75,,487.5
15,,29.08,,2,347.11,11,Fall,Auditorium,,Full,Afternoon,Ventilation,Regular_Class,Normal,38.5,30.8,505.5,12.07,11.51,230.6,660.8
4,132.0,38.93,45.0,7,196.33,12,Winter,Office,Partly_Cloudy,Medium,Night,Heating,Workshop,Normal,41.1,15.4,6.7,2.64,14.36,109.2,445.8
20,474.0,20.83,39.0,2,308.16,5,Spring,,Rainy,High,Evening,Auto,Regular_Class,Normal,85.9,45.8,18.6,24.37,13.39,2344.2,674.3
3,541.0,15.41,,4,338.84,11,Fall,Gymnasium,,Full,Night,Ventilation,Regular_Class,Normal,91.8,6.3,7.5,9.23,9.95,2623.4,656.5
20,178.0,37.65,3.0,3,173.15,12,Winter,Gymnasium,Sunny,Medium,Evening,Auto,No_Event,Normal,36.7,6.7,5.2,8.62,1.65,2558.0,463.7
18,190.0,18.67,36.0,5,227.35,9,Fall,Gymnasium,Windy,Medium,Evening,Ventilation,Workshop,Normal,42.2,28.8,756.9,25.62,12.29,325.7,508.7
