Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
6,154.0,34.22,47.0,2,285.88,12,3,2,6,3,2,0,4,0,35.9,5.9,901.9,15.024999999999999,0.49,1190.3,484.5
18,163.0,19.04,46.0,6,261.17,1,3,9,2,3,1,6,4,0,62.5,3.7,266.5,29.49,1.0,466.0,472.6
21,281.5,38.9,17.0,7,296.7,9,0,2,6,1,1,0,1,0,75.8,7.3,2.9,20.34,12.26,2407.4,615.8
17,466.0,21.03,1.0,7,217.55,10,0,7,0,1,0,4,1,3,54.1,23.8,172.3,14.46,14.98,2139.4,609.1
1,191.0,37.42,17.0,2,170.22,1,3,3,6,3,3,6,4,0,79.2,42.4,13.1,17.59,8.17,876.3,525.9
18,462.0,34.66,17.0,3,290.41,9,0,0,6,4,1,1,2,0,68.0,10.4,641.2,8.64,0.26,1735.2,649.9
6,283.0,39.8,42.0,3,265.79,4,1,6,0,3,2,0,4,2,75.8,22.6,425.6,10.45,7.68,2964.0,528.4
23,395.0,38.85,53.0,2,349.68,6,2,2,1,1,1,1,2,1,56.0,25.25,10.3,8.04,8.75,2515.3,562.4
17,373.0,28.36,57.0,4,319.59,3,1,3,2,1,0,4,4,0,55.4,31.3,837.2,12.42,13.4,2968.2,584.7
12,335.0,26.35,2.0,7,206.61,9,0,2,6,1,0,6,3,0,62.5,25.0,667.1,22.35,7.755,1047.2,583.5
6,281.5,33.54,33.0,2,158.81,2,3,7,0,2,2,1,4,0,50.6,7.1,361.1,25.66,11.57,222.5,376.9
22,482.0,28.29,28.0,7,291.86,1,3,7,7,1,1,3,4,4,42.6,27.5,14.6,27.28,12.83,2981.0,623.8
23,316.0,23.33,57.0,2,292.31,6,2,6,4,1,1,2,5,0,92.2,33.0,10.0,5.84,12.25,482.4,541.5
14,124.0,29.1,15.0,3,180.51,5,1,6,7,3,0,1,4,0,44.0,39.8,172.3,9.0,11.04,1264.1,465.2
7,584.0,22.78,35.0,1,365.52,4,1,2,4,0,2,4,4,0,70.8,40.6,741.5,10.51,0.68,2547.0,697.8
9,128.0,28.66,24.0,5,175.32,12,3,4,6,3,2,3,4,0,84.7,25.25,960.5,18.32,9.69,332.7,491.3
13,7.0,28.98,29.0,7,153.83,5,1,9,7,2,0,0,2,0,60.8,25.25,826.9,18.81,7.755,859.6,425.5
15,589.0,26.94,49.0,5,363.75,11,0,9,4,0,0,1,7,3,88.1,41.9,870.1,29.05,3.15,1514.45,695.6
9,578.0,35.27,44.0,7,401.32,9,0,7,6,0,2,4,3,0,57.6,45.3,608.8,10.11,13.95,1893.1,679.5
4,583.0,27.91,25.0,1,300.16,6,2,0,6,0,3,4,4,1,62.5,24.4,8.9,13.87,5.96,596.7,648.7
10,470.0,34.13,28.0,6,346.69,11,0,6,6,1,2,1,4,0,86.3,41.9,479.4,8.29,6.72,1171.6,621.9
7,395.0,21.1,54.0,2,321.79,4,1,0,1,1,2,2,4,0,44.9,38.9,256.7,1.45,1.87,334.4,578.8
11,498.0,23.05,58.0,1,367.48,12,3,9,7,1,2,1,4,2,68.5,48.2,231.2,13.58,2.95,1981.0,645.3
6,580.0,37.38,59.0,6,433.46,5,1,2,1,0,2,4,4,0,56.4,9.0,742.7,9.57,8.68,1514.45,638.6
9,444.0,17.56,26.0,4,335.19,6,2,6,4,4,2,1,4,4,55.6,43.8,680.6,15.024999999999999,4.2,2891.8,603.0
6,9.0,34.23,45.0,5,183.5,10,0,6,1,2,2,1,7,0,88.7,25.25,297.4,29.9,1.55,1341.0,387.6
13,475.0,33.21,1.0,4,233.63,3,1,7,0,1,0,1,4,1,91.3,29.3,172.3,0.74,14.0,605.7,740.8
17,194.0,15.34,25.0,1,189.18,9,0,2,4,3,0,2,6,0,57.1,3.3,102.0,7.68,8.45,1899.2,511.4
0,223.0,32.47,38.0,1,217.52,9,0,0,0,3,3,4,4,0,53.5,38.1,13.1,24.7,7.27,1024.7,436.2
2,422.0,24.79,16.0,3,280.74,10,0,1,6,1,3,3,3,0,62.5,25.25,18.7,11.95,2.06,1837.4,592.3
8,396.0,17.2,43.0,3,276.2,9,0,7,0,1,2,4,4,0,39.2,41.2,749.1,18.54,4.41,2679.9,579.6
20,532.0,23.32,36.0,6,314.14,9,0,2,2,0,1,2,4,0,36.1,11.6,10.1,3.83,6.15,176.6,642.7
13,261.0,39.96,31.0,4,262.09,6,2,7,6,3,0,2,7,0,63.9,3.3,103.5,3.44,14.51,949.2,573.2
0,493.0,20.36,11.0,6,268.46,4,1,7,6,1,3,2,1,0,54.7,46.3,1.8,26.13,1.17,1864.1,649.5
18,383.0,35.28,6.0,5,243.27,12,3,4,4,1,1,2,4,0,62.5,18.4,847.9,14.22,5.32,1721.0,625.3
14,166.0,15.58,7.0,7,136.18,6,2,1,6,3,0,4,1,0,61.3,41.4,500.2,16.61,14.2,346.7,540.5
4,457.0,20.6,52.0,1,305.45,5,1,6,4,1,3,1,3,0,58.5,0.6,15.7,14.95,11.89,1864.2,540.5
22,281.0,18.31,44.0,6,233.54,3,1,3,6,3,1,2,3,2,64.2,22.6,17.5,23.69,7.91,2426.5,566.3
13,241.0,34.49,26.0,1,198.85,9,0,0,6,3,0,1,7,0,54.8,21.1,880.7,17.93,4.81,2873.2,493.7
13,220.0,37.0,27.0,3,228.59,9,0,4,0,4,0,1,7,0,35.7,48.1,103.6,10.01,12.0,1831.0,495.5
16,589.0,35.17,34.0,1,339.11,10,0,4,6,0,0,0,6,2,70.6,3.9,595.9,23.76,7.32,1118.1,750.4
22,8.0,18.9,18.0,7,131.25,7,2,6,0,2,1,2,3,0,62.5,21.6,5.8,9.71,11.59,545.1,452.5
16,85.0,20.49,35.0,7,214.67,5,1,1,2,2,0,1,4,1,33.2,39.4,426.7,15.024999999999999,3.72,2001.1,469.1
16,281.5,27.91,26.0,3,169.76,2,3,6,0,3,0,3,7,4,92.5,24.7,933.1,7.44,12.9,889.4,409.0
8,270.0,27.87,30.0,1,231.29,9,0,0,1,3,2,4,3,0,80.8,25.25,194.9,29.42,0.5,2486.8,569.4
18,5.0,27.91,28.0,3,159.28,8,2,4,2,2,1,4,4,0,49.7,31.3,397.3,1.46,14.95,501.1,540.5
13,241.0,17.85,7.0,4,155.93,11,0,6,1,3,0,4,4,4,81.0,3.6,366.4,15.024999999999999,10.97,176.3,543.5
4,386.0,30.09,30.0,5,285.53,9,0,4,6,1,3,1,4,3,51.5,44.5,7.1,27.16,10.41,1056.1,526.7
3,281.5,20.76,20.0,6,111.91,11,0,6,2,3,3,0,4,4,83.3,18.1,5.5,15.024999999999999,11.18,696.7,459.3
5,93.0,30.43,39.0,4,195.72,3,1,7,6,2,3,6,4,0,62.5,25.25,4.3,23.33,5.49,1016.1,361.0
0,281.5,27.91,30.0,1,172.12,1,3,2,0,3,3,2,4,1,62.5,16.0,17.5,28.74,14.45,1945.9,522.5
22,116.0,37.82,33.0,6,172.2,7,2,3,6,3,1,1,4,0,82.6,10.0,172.3,15.024999999999999,8.93,1605.6,443.4
20,359.0,31.61,30.0,5,283.23,11,0,4,8,1,1,0,6,0,54.0,25.25,9.1,27.83,2.77,2045.0,597.5
15,226.0,27.91,19.0,3,184.02,6,2,1,7,3,0,1,3,2,87.4,5.8,789.5,23.36,14.55,1514.45,501.4
1,25.0,15.86,8.0,2,63.57,4,1,9,1,2,3,1,2,0,74.3,16.9,11.7,11.94,0.07,2513.8,400.2
9,410.0,24.25,7.0,7,254.21,3,1,1,6,1,2,4,7,3,62.5,15.8,807.0,6.52,4.79,1063.7,608.1
4,483.0,36.78,30.0,5,335.35,1,3,6,8,1,3,6,1,3,32.5,33.0,172.3,28.07,12.23,297.6,611.6
12,281.5,34.2,14.0,2,143.91,2,3,4,4,2,0,2,3,0,85.3,31.3,186.9,16.52,6.33,852.0,408.8
6,54.0,19.03,19.0,4,152.13,1,3,3,0,2,2,2,7,0,86.4,40.0,961.0,26.03,7.09,1452.3,440.9
14,147.0,24.92,43.0,2,228.69,4,1,4,6,3,0,1,1,0,49.7,46.0,550.3,11.31,10.42,1514.45,441.9
6,78.0,24.49,31.0,4,167.56,2,3,7,8,2,2,3,2,4,50.1,28.9,973.5,8.46,5.58,136.6,472.8
18,61.0,24.34,56.0,4,197.69,7,2,7,4,2,1,1,4,0,36.2,1.3,328.5,15.024999999999999,6.48,471.6,443.3
3,32.0,34.0,13.0,4,92.53,1,3,9,7,2,3,0,1,0,55.0,46.9,15.0,18.31,10.89,1751.3,353.9
5,581.0,23.4,0.0,5,243.25,3,1,7,7,0,3,3,1,0,81.1,45.4,12.8,7.73,14.83,1628.9,718.3
14,248.0,20.02,10.0,4,200.28,7,2,0,6,3,0,0,4,3,59.1,5.9,778.2,4.26,6.05,707.5,540.5
15,68.0,36.64,13.0,4,172.57,2,3,3,8,2,0,2,6,0,47.9,34.4,137.3,14.77,2.92,1514.45,379.7
21,281.5,27.91,11.0,5,207.82,11,0,2,2,1,1,2,4,0,77.2,25.25,172.3,28.53,8.81,1654.1,551.3
14,33.0,18.87,33.0,6,125.11,10,0,4,4,2,0,3,3,1,43.1,31.2,205.8,25.16,0.62,1881.8,475.5
23,191.0,39.07,21.0,3,125.96,9,0,2,9,3,1,1,4,0,62.7,47.7,17.1,0.14,12.62,904.1,474.9
21,389.0,19.96,29.0,7,237.85,8,2,2,6,1,1,2,1,0,50.6,25.25,6.8,26.15,2.3,1095.6,606.0
11,480.0,24.12,43.0,1,350.47,7,2,6,2,1,2,1,1,0,38.7,10.2,152.3,11.8,2.26,2838.2,692.4
5,59.0,17.94,2.0,5,120.28,8,2,6,0,4,3,4,6,0,84.4,28.8,7.4,10.38,8.9,2173.1,457.2
9,448.0,17.58,45.0,6,352.52,12,3,3,4,1,2,1,1,2,80.3,26.6,369.1,20.74,5.06,939.0,584.4
7,331.0,22.82,53.0,7,285.4,6,2,7,6,4,2,1,3,2,90.4,20.6,717.9,9.81,0.15,919.1,589.0
9,281.5,18.44,10.0,6,132.79,9,0,7,0,2,2,3,4,0,73.5,34.6,391.8,20.79,5.24,2335.0,447.2
6,334.0,27.03,55.0,5,309.05,11,0,7,4,1,2,2,4,0,34.1,1.9,426.1,18.91,1.44,2131.4,556.2
1,45.0,27.91,41.0,4,172.23,1,3,4,2,4,3,1,4,0,46.4,9.7,5.3,25.04,1.63,2795.3,447.8
15,280.0,17.74,39.0,4,224.44,4,1,6,0,3,0,1,5,1,47.5,26.1,584.8,19.14,0.27,2839.1,549.4
15,412.0,21.66,5.0,1,233.35,3,1,7,2,1,0,4,2,2,38.3,25.25,877.0,13.0,6.33,2821.1,575.6
16,86.0,16.32,15.0,7,152.34,10,0,6,2,2,0,0,4,0,77.5,48.3,243.7,15.024999999999999,5.07,2419.8,479.9
11,132.0,35.95,24.0,6,161.03,3,1,3,2,3,2,2,1,0,54.9,12.3,214.5,19.35,0.57,2675.1,471.4
3,183.0,27.91,53.0,5,237.78,9,0,0,4,3,3,4,7,1,65.7,24.9,0.3,6.17,0.25,2758.5,540.5
22,281.0,27.91,50.0,3,261.74,3,1,9,6,3,1,1,5,0,33.9,8.8,172.3,2.58,2.88,144.4,550.1
23,539.0,27.3,32.0,7,301.13,8,2,9,6,0,1,1,4,0,31.3,30.3,8.8,20.28,8.0,1912.0,648.5
22,435.0,30.84,19.0,2,308.82,8,2,3,6,1,1,1,3,0,81.0,22.3,172.3,15.024999999999999,3.82,2260.8,593.9
6,351.0,16.13,22.0,3,210.22,5,1,4,7,1,2,2,7,3,67.8,14.6,598.4,26.35,11.69,1779.2,588.9
3,159.0,16.93,2.0,1,116.66,9,0,6,4,3,3,1,2,0,30.4,28.4,9.0,4.83,13.54,2630.4,542.4
18,525.0,36.34,21.0,1,284.84,6,2,2,6,0,1,4,4,0,80.5,27.2,145.6,22.62,1.12,1316.5,628.9
1,205.0,30.65,34.0,5,205.81,10,0,6,6,3,3,6,4,0,36.1,20.1,4.8,5.08,3.39,1514.45,484.7
11,489.0,31.57,48.0,2,354.96,9,0,3,7,1,2,3,7,0,49.1,36.5,824.1,3.43,1.96,1994.5,583.3
14,38.0,19.28,56.0,5,199.07,5,1,3,4,2,0,4,4,2,72.9,25.25,613.8,8.81,3.14,1514.45,399.8
7,143.0,35.7,30.0,5,97.01,5,1,6,5,3,2,6,2,0,62.5,25.25,731.7,21.9,7.3,841.4,456.2
12,545.0,17.46,29.0,3,257.88,7,2,7,4,0,0,4,4,3,46.0,28.2,850.2,11.06,4.39,2491.7,659.5
15,549.0,20.39,19.0,4,244.98,9,0,6,6,4,0,2,5,0,62.5,8.6,876.8,0.34,7.3,2571.3,641.5
22,261.0,24.6,46.0,5,197.96,10,0,7,4,3,1,4,4,0,53.6,23.2,17.2,18.69,2.4,1514.45,533.3
20,447.0,17.24,30.0,1,316.41,5,1,7,6,1,1,1,3,2,50.5,25.25,2.2,28.86,1.37,1328.4,641.2
1,281.5,27.25,36.0,6,361.71,7,2,3,6,0,3,0,7,0,43.7,29.9,1.6,11.13,4.39,1514.45,693.4
5,293.0,16.1,30.0,2,268.91,12,3,3,6,3,3,6,7,3,85.4,41.8,15.6,18.01,8.92,2041.0,547.3
14,138.0,17.23,30.0,2,232.02,1,3,1,7,3,0,4,4,1,49.1,22.5,878.3,8.45,7.62,2353.8,417.3
8,259.0,26.99,20.0,2,235.6,11,0,6,2,3,2,1,4,0,31.4,13.3,108.2,29.04,9.26,2860.5,556.4
15,470.0,28.7,45.0,3,286.26,1,3,1,0,4,0,2,1,2,85.5,19.1,998.3,27.05,9.68,2344.8,608.7
17,540.0,17.25,11.0,1,228.73,6,2,9,5,0,0,1,2,3,81.0,15.6,988.2,21.55,11.29,2263.8,675.7
21,464.0,27.91,51.0,4,359.42,9,0,2,8,1,1,0,4,4,72.1,25.1,3.7,6.42,9.45,2759.5,660.3
2,64.0,38.97,11.0,4,178.06,6,2,7,4,2,3,1,4,1,62.5,28.5,4.7,12.53,13.75,1514.45,487.5
15,281.5,29.08,30.0,2,347.11,11,0,0,8,0,0,4,4,0,38.5,30.8,505.5,12.07,11.51,230.6,660.8
4,132.0,38.93,45.0,7,196.33,12,3,7,2,3,3,2,7,0,41.1,15.4,6.7,2.64,14.36,109.2,445.8
20,474.0,20.83,39.0,2,308.16,5,1,9,4,1,1,0,4,0,85.9,45.8,18.6,24.37,13.39,2344.2,674.3
3,541.0,15.41,30.0,4,338.84,11,0,3,8,0,3,4,4,0,91.8,6.3,7.5,9.23,9.95,2623.4,656.5
20,178.0,37.65,3.0,3,173.15,12,3,3,6,3,1,0,3,0,36.7,6.7,5.2,8.62,1.65,2558.0,463.7
18,190.0,18.67,36.0,5,227.35,9,0,3,7,3,1,4,7,0,42.2,28.8,756.9,25.62,12.29,325.7,508.7
7,169.0,17.03,16.0,6,166.72,12,3,6,4,3,2,0,2,0,62.5,19.1,406.8,15.85,6.28,1741.9,465.9
20,281.5,37.64,11.0,4,102.88,7,2,7,8,2,1,1,4,1,42.1,8.4,5.2,23.02,7.755,1265.3,445.3
22,73.0,34.07,37.0,6,172.58,6,2,0,0,2,1,4,3,0,56.4,29.7,8.8,23.99,5.58,1800.1,512.6
6,297.0,25.04,1.0,6,250.85,7,2,0,0,3,2,0,3,0,35.0,37.5,219.4,13.47,2.03,740.1,521.8
6,75.0,33.54,33.0,2,158.81,4,1,1,8,2,2,6,4,0,61.1,25.6,694.7,25.72,13.13,1514.45,424.2
18,569.0,24.55,4.0,6,260.11,7,2,7,6,0,1,1,5,2,48.5,25.3,398.5,20.06,5.41,1947.1,673.0
23,119.0,16.49,41.0,5,229.59,2,3,1,4,3,1,2,4,0,42.3,7.2,19.0,2.81,3.89,2783.0,491.3
19,146.0,32.67,24.0,6,178.39,2,3,7,2,3,1,2,3,3,37.4,37.7,19.3,13.89,0.98,882.8,485.4
14,448.0,17.91,0.0,4,193.21,2,3,7,7,1,0,3,7,0,61.1,6.5,573.0,25.5,10.87,882.4,629.4
3,384.0,22.14,45.0,4,328.57,4,1,0,2,1,3,1,5,2,91.6,35.2,172.3,19.52,7.64,939.0,540.5
15,320.0,25.33,40.0,4,303.44,1,3,3,2,1,0,2,1,1,57.2,26.7,110.3,24.73,8.04,1706.0,580.8
4,522.0,30.45,38.0,3,334.01,4,1,1,2,0,3,2,4,0,68.1,22.1,8.2,10.6,8.05,1706.2,623.5
18,62.0,39.1,32.0,3,215.19,6,2,4,6,2,1,1,1,4,92.1,20.2,264.4,28.42,6.44,2284.2,413.7
11,183.0,22.76,35.0,5,212.75,11,0,0,6,3,2,4,4,0,89.0,12.2,800.2,21.24,2.06,1514.45,540.5
15,421.0,35.55,56.0,4,347.61,8,2,6,8,1,0,1,4,0,62.5,43.9,323.3,15.024999999999999,5.34,1729.7,628.3
14,300.0,33.61,43.0,3,290.21,11,0,4,2,1,0,1,5,0,30.0,18.4,691.9,16.47,1.73,2042.8,557.4
7,456.0,32.42,30.0,4,338.63,3,1,6,1,4,2,2,6,4,81.8,2.5,172.3,7.26,0.23,1336.8,629.9
3,497.0,32.42,8.0,1,236.26,9,0,0,0,1,3,1,4,2,84.0,20.5,172.3,27.05,8.59,1675.3,632.0
4,515.0,37.32,32.0,5,366.84,4,1,4,6,0,3,4,2,0,72.3,23.1,17.7,8.56,3.54,266.9,662.9
23,513.0,15.69,54.0,4,385.96,1,3,0,4,0,1,4,2,1,44.8,1.0,17.8,10.06,14.55,817.6,630.5
8,39.0,27.91,55.0,7,231.83,6,2,7,0,2,2,1,6,1,35.6,48.0,172.3,14.94,8.08,1326.8,540.5
7,52.0,32.85,19.0,5,147.71,10,0,6,6,2,2,1,4,0,55.2,7.2,909.4,24.95,7.755,2301.9,360.3
20,281.5,27.91,51.0,4,200.48,6,2,0,6,2,1,6,1,1,84.4,11.5,0.7,22.83,2.42,630.7,540.5
9,459.0,38.56,14.0,7,286.74,5,1,3,6,1,2,3,2,2,37.7,46.4,310.8,3.33,5.09,131.6,640.2
10,53.0,30.07,22.0,2,146.22,11,0,4,6,2,2,1,4,0,65.4,10.8,175.9,20.99,14.03,1658.7,422.6
12,221.0,32.26,39.0,6,213.66,8,2,2,6,3,0,4,1,0,82.2,25.25,172.3,8.43,1.66,2368.5,511.2
14,306.0,37.19,10.0,1,222.96,12,3,0,8,1,0,0,7,4,32.5,36.1,447.8,25.47,8.84,1514.45,609.0
23,281.5,33.47,59.0,1,400.1,2,3,0,7,0,1,1,4,1,69.0,42.7,8.0,9.43,3.94,1240.9,644.6
9,479.0,31.96,21.0,5,315.98,10,0,3,6,1,2,0,1,3,46.2,26.9,626.9,28.9,6.34,1235.7,540.5
4,362.0,16.4,43.0,3,312.26,2,3,0,2,1,3,0,1,0,51.3,42.9,8.1,3.34,9.77,1715.0,600.6
7,309.0,27.91,49.0,2,246.94,6,2,0,2,1,2,2,6,3,94.1,34.7,839.4,7.08,1.83,2907.8,516.0
6,281.5,35.65,30.0,2,213.41,3,1,1,6,3,2,2,4,4,59.2,20.2,839.0,28.47,0.29,208.7,540.5
7,75.0,36.54,0.0,1,126.64,8,2,4,6,2,2,3,2,0,46.0,25.25,568.0,23.21,6.55,1895.0,527.1
1,167.0,36.68,9.0,1,175.33,4,1,0,0,3,3,2,2,1,90.5,5.5,5.2,15.46,1.58,2010.2,505.3
9,79.0,20.46,50.0,7,222.37,3,1,1,7,2,2,2,6,1,45.2,28.1,199.6,25.63,13.33,1946.2,540.5
20,196.0,16.83,8.0,5,147.11,1,3,2,6,3,1,1,5,0,53.8,0.9,6.1,17.43,14.76,653.9,483.6
1,241.0,20.9,10.0,3,167.35,11,0,3,7,3,3,1,2,1,77.8,39.8,7.9,12.54,9.94,2838.9,484.8
0,341.0,38.98,43.0,6,295.28,7,2,0,5,1,3,1,6,0,70.3,3.2,8.4,25.2,6.56,1410.2,540.5
17,281.5,38.88,12.0,5,244.58,7,2,2,2,3,0,2,4,3,90.5,13.0,251.6,22.88,11.87,2125.6,546.4
1,281.5,27.91,45.0,3,207.75,10,0,1,6,4,3,6,7,0,46.1,31.6,17.1,1.18,8.1,1403.1,370.0
13,171.0,29.56,4.0,3,159.72,8,2,2,6,3,0,0,7,0,83.6,2.2,652.4,9.2,7.86,2566.5,576.1
3,312.0,19.63,40.0,6,255.58,10,0,1,0,1,3,1,4,0,70.5,25.25,18.6,26.27,10.95,1323.2,565.5
15,274.0,17.53,50.0,5,258.74,2,3,1,4,3,0,1,4,0,31.5,5.2,479.0,28.88,10.54,1048.2,540.5
8,581.0,18.15,16.0,2,259.38,10,0,4,4,0,2,0,4,0,73.3,1.6,294.5,3.34,2.41,730.6,712.0
12,528.0,25.35,7.0,4,253.42,3,1,9,2,0,0,4,6,3,60.5,24.0,464.7,29.99,13.95,1745.7,664.3
17,465.0,33.07,40.0,5,342.43,3,1,1,4,1,0,3,2,0,86.4,39.8,418.4,8.03,9.7,271.7,636.0
4,251.0,38.55,33.0,5,260.8,6,2,4,4,3,3,0,4,0,84.4,15.9,14.8,5.95,12.55,1514.45,447.9
17,235.0,21.75,12.0,6,159.69,4,1,9,1,3,0,3,6,3,63.4,23.2,843.4,20.9,1.24,1312.2,445.5
0,548.0,16.1,40.0,2,354.69,5,1,1,4,0,3,6,7,4,39.2,25.3,6.4,3.94,11.08,2078.1,744.3
20,254.0,38.06,28.0,3,281.47,6,2,1,0,3,1,0,4,0,66.4,25.3,5.4,23.01,12.84,2298.1,546.6
20,381.0,37.36,44.0,4,295.03,2,3,2,1,1,1,4,6,2,92.6,13.5,14.2,2.45,5.59,960.4,625.5
16,375.0,19.13,30.0,5,261.53,5,1,6,0,1,0,3,3,1,37.3,26.2,721.8,12.17,3.95,1251.9,547.2
3,560.0,27.91,55.0,4,402.65,1,3,4,6,0,3,1,7,0,50.5,15.1,2.5,20.96,11.76,2912.6,675.6
5,281.5,38.56,24.0,3,286.4,7,2,2,6,1,3,4,4,4,43.5,41.0,17.3,26.46,10.26,1160.1,613.0
6,399.0,36.32,30.0,6,331.55,9,0,0,6,1,2,0,1,0,73.8,17.3,848.7,29.79,9.64,2437.3,572.3
0,191.0,18.19,46.0,6,231.11,4,1,2,1,3,3,1,4,0,35.6,10.5,11.5,15.3,12.21,2346.0,469.6
16,17.0,17.05,41.0,7,164.8,3,1,3,2,2,0,1,2,2,31.8,3.5,511.5,7.46,8.75,1182.5,381.6
9,337.0,19.81,45.0,6,292.53,5,1,9,1,1,2,1,4,0,51.5,31.8,732.2,17.06,2.9,310.1,561.6
22,458.0,23.36,15.0,6,288.37,2,3,3,6,4,1,6,3,1,-4.706980314705338,13.8,12.3,11.04,0.49,2357.0,626.1
21,324.0,27.91,0.0,6,203.34,7,2,1,4,1,1,4,4,0,53.3,36.7,10.6,1.07,11.84,2049.3,568.0
20,393.0,27.64,59.0,2,338.03,9,0,3,7,1,1,0,4,0,42.4,37.6,8.5,23.27,12.17,2127.0,560.6
12,400.0,25.67,39.0,2,332.04,11,0,7,8,1,0,1,6,4,74.0,43.8,461.6,20.4,0.92,2087.4,540.5
17,564.0,16.01,40.0,7,317.19,3,1,4,4,0,0,2,4,0,84.5,32.3,484.7,22.0,7.87,1240.1,671.5
15,558.0,15.58,21.0,6,243.63,7,2,0,4,0,0,1,1,0,76.4,18.9,843.9,28.16,13.78,2396.2,711.5
23,322.0,36.11,19.0,4,272.95,10,0,9,0,1,1,1,1,0,51.4,41.1,14.0,13.87,7.54,1343.0,572.3
14,281.5,29.25,26.0,7,270.75,9,0,1,6,0,0,6,2,0,62.5,47.1,566.5,9.5,2.13,2439.2,694.0
12,45.0,32.48,58.0,3,223.75,12,3,3,6,4,0,1,4,1,30.2,1.9,751.7,23.77,7.755,2144.7,463.7
6,267.0,15.13,36.0,2,214.16,3,1,0,2,3,2,1,2,4,92.4,1.6,757.7,3.1,11.03,2969.8,529.9
20,492.0,28.8,10.0,4,261.5,9,0,6,6,1,1,4,2,0,91.9,18.3,4.1,3.77,11.28,1514.45,601.0
7,160.0,27.67,7.0,6,156.07,4,1,3,8,3,2,0,4,3,56.6,40.9,403.4,13.05,13.13,1337.0,489.4
7,298.0,15.36,39.0,1,270.81,12,3,7,5,3,2,1,3,0,43.7,43.4,172.3,4.49,10.58,2453.6,559.4
2,443.0,25.11,13.0,6,275.33,11,0,9,2,1,3,0,3,0,31.5,47.0,9.3,4.73,13.77,561.9,597.2
17,568.0,34.71,45.0,1,401.63,6,2,6,4,0,0,2,6,0,76.2,25.25,885.5,28.9,11.13,2569.1,646.0
20,281.5,34.33,39.0,6,390.12,6,2,2,4,0,1,2,6,1,35.1,10.7,9.0,13.86,0.18,1035.3,540.5
13,129.0,23.84,36.0,2,169.14,10,0,7,4,3,0,6,4,0,62.5,47.9,172.3,6.41,14.2,1379.1,478.4
12,183.0,18.43,40.0,4,205.42,6,2,4,0,3,0,1,6,3,67.4,32.8,664.7,1.34,13.76,847.7,480.4
8,416.0,15.63,26.0,3,254.03,6,2,1,0,1,2,1,2,1,89.2,25.25,956.5,5.15,1.13,2991.0,620.8
0,364.0,39.66,9.0,4,241.83,9,0,7,5,1,3,3,2,0,94.6,15.5,4.9,10.16,6.77,2942.6,572.7
1,10.0,27.84,27.0,6,105.56,5,1,2,0,2,3,1,4,3,74.8,25.25,172.3,24.64,10.26,1224.6,393.6
17,81.0,15.47,51.0,6,198.83,5,1,9,4,2,0,4,2,4,33.6,49.4,486.6,0.07,7.72,2005.4,490.7
16,281.5,32.62,48.0,2,236.06,6,2,3,4,4,0,1,1,4,73.9,21.0,921.2,6.82,0.01,364.0,463.6
22,163.0,27.64,49.0,1,216.68,3,1,0,6,3,1,2,1,3,35.0,39.1,172.3,6.69,9.21,1994.2,476.3
4,21.0,27.91,30.0,7,94.91,2,3,3,0,2,3,2,2,0,47.3,16.5,16.6,9.82,4.17,1004.3,433.4
5,167.0,30.66,45.0,1,247.38,2,3,7,6,3,3,6,3,0,92.0,43.8,172.3,5.31,8.91,2338.7,555.2
17,359.0,27.91,7.0,1,226.4,10,0,2,4,1,0,4,4,0,92.1,15.0,975.4,17.14,4.31,1681.9,499.7
1,281.5,34.73,39.0,3,202.66,5,1,1,2,2,3,3,1,0,52.7,37.3,7.8,29.39,8.98,2297.2,419.2
4,510.0,20.5,32.0,7,269.46,8,2,7,8,0,3,3,3,0,72.1,37.4,1.2,15.024999999999999,4.89,1584.7,634.4
2,129.0,19.78,49.0,7,203.98,10,0,7,4,3,3,0,3,1,53.2,23.9,6.3,16.34,1.77,1100.3,540.5
0,42.0,24.93,38.0,3,120.17,4,1,1,6,2,3,3,2,0,79.9,18.3,1.5,13.93,2.5,2920.2,404.6
7,32.0,28.16,40.0,1,168.87,7,2,1,0,4,2,0,1,4,36.5,27.8,189.7,18.06,3.52,2097.3,407.8
14,223.0,39.2,30.0,7,269.18,8,2,7,6,3,0,3,4,0,71.0,47.5,832.0,25.99,11.71,848.5,438.4
23,487.0,27.91,49.0,3,409.24,11,0,7,1,1,1,0,4,0,72.3,30.1,0.6,6.2,3.21,2450.4,659.6
6,73.0,15.31,58.0,7,190.78,9,0,6,0,2,2,2,2,4,68.7,14.2,123.3,13.11,7.48,1425.6,401.8
14,385.0,28.38,30.0,1,295.29,7,2,3,0,1,0,2,6,0,74.4,33.7,643.5,14.09,9.3,2278.6,540.5
15,574.0,30.58,51.0,6,381.26,2,3,3,6,0,0,4,6,2,72.3,38.6,350.8,18.11,14.98,2588.3,671.7
12,253.0,26.77,17.0,1,221.66,12,3,1,7,3,0,3,7,1,68.9,8.2,693.4,24.01,3.04,1662.5,554.4
